date,client,id,rank,num_urls,total_urls
2026-01-01,desktop,4396,10000,4,6426
2026-01-01,desktop,4956,10000,2,6426
2026-01-01,desktop,4580,10000,386,6426
2026-01-01,desktop,4957,10000,1,6426
2026-01-01,desktop,4166,10000,386,6426
2026-01-01,desktop,4477,10000,17,6426
2026-01-01,desktop,4188,10000,219,6426
2026-01-01,desktop,3890,10000,17,6426
2026-01-01,desktop,4497,10000,7,6426
2026-01-01,desktop,4196,10000,2969,6426
2026-01-01,desktop,4520,10000,5225,6426
2026-01-01,desktop,4194,10000,2333,6426
2026-01-01,desktop,4195,10000,2821,6426
2026-01-01,desktop,5581,10000,116,6426
2026-01-01,desktop,4187,10000,1373,6426
2026-01-01,desktop,5731,10000,228,6426
2026-01-01,desktop,4264,10000,803,6426
2026-01-01,desktop,4836,10000,62,6426
2026-01-01,desktop,4637,10000,1,6426
2026-01-01,desktop,4270,10000,803,6426
2026-01-01,desktop,4263,10000,2329,6426
2026-01-01,desktop,3310,10000,193,6426
2026-01-01,desktop,4332,10000,2,6426
2026-01-01,desktop,4696,10000,11,6426
2026-01-01,desktop,4697,10000,9,6426
2026-01-01,desktop,4705,10000,8,6426
2026-01-01,desktop,4700,10000,2,6426
2026-01-01,desktop,4701,10000,10,6426
2026-01-01,desktop,4699,10000,8,6426
2026-01-01,desktop,3311,10000,11,6426
2026-01-01,desktop,5102,10000,1513,6426
2026-01-01,desktop,4460,10000,1260,6426
2026-01-01,desktop,4182,10000,1018,6426
2026-01-01,desktop,3276,10000,1,6426
2026-01-01,desktop,3278,10000,41,6426
2026-01-01,desktop,5718,50000,128,32123
2026-01-01,desktop,4047,50000,100,32123
2026-01-01,desktop,4046,50000,150,32123
2026-01-01,desktop,4301,50000,194,32123
2026-01-01,desktop,3915,50000,87,32123
2026-01-01,desktop,4364,50000,44,32123
2026-01-01,desktop,4635,50000,41,32123
2026-01-01,desktop,4048,50000,54,32123
2026-01-01,desktop,4206,50000,32,32123
2026-01-01,desktop,2789,50000,501,32123
2026-01-01,desktop,2790,50000,602,32123
2026-01-01,desktop,3945,50000,441,32123
2026-01-01,desktop,4591,50000,49,32123
2026-01-01,desktop,3189,50000,432,32123
2026-01-01,desktop,4079,50000,742,32123
2026-01-01,desktop,3116,50000,462,32123
2026-01-01,desktop,2792,50000,872,32123
2026-01-01,desktop,2791,50000,612,32123
2026-01-01,desktop,3273,50000,901,32123
2026-01-01,desktop,4151,50000,117,32123
2026-01-01,desktop,3976,50000,57,32123
2026-01-01,desktop,4049,50000,130,32123
2026-01-01,desktop,3365,50000,3062,32123
2026-01-01,desktop,4584,50000,1,32123
2026-01-01,desktop,4396,50000,26,32123
2026-01-01,desktop,4956,50000,2,32123
2026-01-01,desktop,4580,50000,1134,32123
2026-01-01,desktop,4957,50000,1,32123
2026-01-01,desktop,4166,50000,1134,32123
2026-01-01,desktop,4477,50000,70,32123
2026-01-01,desktop,4188,50000,1008,32123
2026-01-01,desktop,3890,50000,70,32123
2026-01-01,desktop,4497,50000,13,32123
2026-01-01,desktop,4196,50000,14306,32123
2026-01-01,desktop,4520,50000,25145,32123
2026-01-01,desktop,4194,50000,10054,32123
2026-01-01,desktop,4195,50000,13489,32123
2026-01-01,desktop,5581,50000,540,32123
2026-01-01,desktop,4187,50000,5347,32123
2026-01-01,desktop,5731,50000,976,32123
2026-01-01,desktop,4264,50000,3321,32123
2026-01-01,desktop,4836,50000,235,32123
2026-01-01,desktop,4637,50000,1,32123
2026-01-01,desktop,4270,50000,3318,32123
2026-01-01,desktop,4263,50000,9688,32123
2026-01-01,desktop,3310,50000,939,32123
2026-01-01,desktop,4332,50000,2,32123
2026-01-01,desktop,4696,50000,40,32123
2026-01-01,desktop,4697,50000,34,32123
2026-01-01,desktop,4705,50000,32,32123
2026-01-01,desktop,4700,50000,3,32123
2026-01-01,desktop,4701,50000,36,32123
2026-01-01,desktop,4699,50000,33,32123
2026-01-01,desktop,3311,50000,21,32123
2026-01-01,desktop,5102,50000,6100,32123
2026-01-01,desktop,4460,50000,5067,32123
2026-01-01,desktop,4182,50000,3927,32123
2026-01-01,desktop,3276,50000,1,32123
2026-01-01,desktop,3278,50000,150,32123
2026-01-01,desktop,5718,100000,242,64448
2026-01-01,desktop,4047,100000,148,64448
2026-01-01,desktop,4046,100000,226,64448
2026-01-01,desktop,4301,100000,287,64448
2026-01-01,desktop,3915,100000,136,64448
2026-01-01,desktop,4364,100000,68,64448
2026-01-01,desktop,4635,100000,64,64448
2026-01-01,desktop,4048,100000,86,64448
2026-01-01,desktop,4206,100000,43,64448
2026-01-01,desktop,2789,100000,714,64448
2026-01-01,desktop,2790,100000,906,64448
2026-01-01,desktop,3945,100000,673,64448
2026-01-01,desktop,4591,100000,74,64448
2026-01-01,desktop,3189,100000,632,64448
2026-01-01,desktop,4079,100000,1083,64448
2026-01-01,desktop,3116,100000,677,64448
2026-01-01,desktop,2792,100000,1281,64448
2026-01-01,desktop,2791,100000,871,64448
2026-01-01,desktop,3273,100000,1328,64448
2026-01-01,desktop,4151,100000,177,64448
2026-01-01,desktop,3976,100000,89,64448
2026-01-01,desktop,4049,100000,185,64448
2026-01-01,desktop,3365,100000,5364,64448
2026-01-01,desktop,4584,100000,1,64448
2026-01-01,desktop,4396,100000,68,64448
2026-01-01,desktop,4956,100000,2,64448
2026-01-01,desktop,4580,100000,1755,64448
2026-01-01,desktop,4957,100000,1,64448
2026-01-01,desktop,4166,100000,1755,64448
2026-01-01,desktop,4477,100000,118,64448
2026-01-01,desktop,4188,100000,1829,64448
2026-01-01,desktop,3890,100000,118,64448
2026-01-01,desktop,4497,100000,24,64448
2026-01-01,desktop,4196,100000,27897,64448
2026-01-01,desktop,4520,100000,49175,64448
2026-01-01,desktop,4194,100000,18197,64448
2026-01-01,desktop,4195,100000,25835,64448
2026-01-01,desktop,5581,100000,982,64448
2026-01-01,desktop,4187,100000,9029,64448
2026-01-01,desktop,5731,100000,1685,64448
2026-01-01,desktop,4264,100000,5838,64448
2026-01-01,desktop,4836,100000,391,64448
2026-01-01,desktop,4637,100000,1,64448
2026-01-01,desktop,4270,100000,5832,64448
2026-01-01,desktop,4263,100000,17007,64448
2026-01-01,desktop,3310,100000,1776,64448
2026-01-01,desktop,4332,100000,2,64448
2026-01-01,desktop,4696,100000,63,64448
2026-01-01,desktop,4697,100000,56,64448
2026-01-01,desktop,4705,100000,54,64448
2026-01-01,desktop,4700,100000,3,64448
2026-01-01,desktop,4701,100000,58,64448
2026-01-01,desktop,4699,100000,55,64448
2026-01-01,desktop,3311,100000,29,64448
2026-01-01,desktop,5102,100000,10427,64448
2026-01-01,desktop,4460,100000,8738,64448
2026-01-01,desktop,4182,100000,6465,64448
2026-01-01,desktop,3276,100000,1,64448
2026-01-01,desktop,3278,100000,241,64448
2026-01-01,desktop,5718,500000,1097,337678
2026-01-01,desktop,4047,500000,331,337678
2026-01-01,desktop,4046,500000,429,337678
2026-01-01,desktop,4301,500000,630,337678
2026-01-01,desktop,3915,500000,374,337678
2026-01-01,desktop,4364,500000,166,337678
2026-01-01,desktop,4635,500000,151,337678
2026-01-01,desktop,4048,500000,207,337678
2026-01-01,desktop,4206,500000,131,337678
2026-01-01,desktop,2789,500000,1577,337678
2026-01-01,desktop,2790,500000,2237,337678
2026-01-01,desktop,3945,500000,1743,337678
2026-01-01,desktop,4591,500000,151,337678
2026-01-01,desktop,3189,500000,1441,337678
2026-01-01,desktop,4079,500000,2531,337678
2026-01-01,desktop,3116,500000,1667,337678
2026-01-01,desktop,2792,500000,3064,337678
2026-01-01,desktop,2791,500000,1912,337678
2026-01-01,desktop,3273,500000,3426,337678
2026-01-01,desktop,4151,500000,410,337678
2026-01-01,desktop,3976,500000,182,337678
2026-01-01,desktop,4049,500000,409,337678
2026-01-01,desktop,3365,500000,18958,337678
2026-01-01,desktop,4755,500000,2,337678
2026-01-01,desktop,4584,500000,1,337678
2026-01-01,desktop,4396,500000,531,337678
2026-01-01,desktop,4579,500000,1,337678
2026-01-01,desktop,4956,500000,5,337678
2026-01-01,desktop,4224,500000,1,337678
2026-01-01,desktop,4580,500000,4826,337678
2026-01-01,desktop,4957,500000,3,337678
2026-01-01,desktop,4166,500000,4826,337678
2026-01-01,desktop,4477,500000,357,337678
2026-01-01,desktop,4188,500000,6664,337678
2026-01-01,desktop,3890,500000,357,337678
2026-01-01,desktop,4497,500000,48,337678
2026-01-01,desktop,4196,500000,141414,337678
2026-01-01,desktop,4520,500000,242659,337678
2026-01-01,desktop,4194,500000,73349,337678
2026-01-01,desktop,4195,500000,125391,337678
2026-01-01,desktop,5581,500000,3859,337678
2026-01-01,desktop,4187,500000,27054,337678
2026-01-01,desktop,5731,500000,5811,337678
2026-01-01,desktop,5028,500000,1,337678
2026-01-01,desktop,4264,500000,18625,337678
2026-01-01,desktop,4836,500000,1101,337678
2026-01-01,desktop,4637,500000,1,337678
2026-01-01,desktop,4270,500000,18611,337678
2026-01-01,desktop,4263,500000,58055,337678
2026-01-01,desktop,3310,500000,9184,337678
2026-01-01,desktop,4332,500000,2,337678
2026-01-01,desktop,4696,500000,146,337678
2026-01-01,desktop,4697,500000,132,337678
2026-01-01,desktop,4705,500000,130,337678
2026-01-01,desktop,4700,500000,4,337678
2026-01-01,desktop,4701,500000,135,337678
2026-01-01,desktop,4699,500000,131,337678
2026-01-01,desktop,3311,500000,62,337678
2026-01-01,desktop,5102,500000,31918,337678
2026-01-01,desktop,4460,500000,27148,337678
2026-01-01,desktop,4182,500000,17579,337678
2026-01-01,desktop,3276,500000,1,337678
2026-01-01,desktop,3278,500000,573,337678
2026-01-01,desktop,5718,1000000,2107,697907
2026-01-01,desktop,4047,1000000,419,697907
2026-01-01,desktop,4046,1000000,516,697907
2026-01-01,desktop,4301,1000000,859,697907
2026-01-01,desktop,3915,1000000,549,697907
2026-01-01,desktop,4364,1000000,220,697907
2026-01-01,desktop,4635,1000000,202,697907
2026-01-01,desktop,4048,1000000,262,697907
2026-01-01,desktop,4206,1000000,216,697907
2026-01-01,desktop,2789,1000000,2145,697907
2026-01-01,desktop,2790,1000000,3218,697907
2026-01-01,desktop,3945,1000000,2558,697907
2026-01-01,desktop,4591,1000000,184,697907
2026-01-01,desktop,3189,1000000,2004,697907
2026-01-01,desktop,4079,1000000,3564,697907
2026-01-01,desktop,3116,1000000,2515,697907
2026-01-01,desktop,2792,1000000,4670,697907
2026-01-01,desktop,2791,1000000,2592,697907
2026-01-01,desktop,3273,1000000,5418,697907
2026-01-01,desktop,4151,1000000,558,697907
2026-01-01,desktop,3976,1000000,221,697907
2026-01-01,desktop,4049,1000000,507,697907
2026-01-01,desktop,3365,1000000,31813,697907
2026-01-01,desktop,4755,1000000,2,697907
2026-01-01,desktop,4584,1000000,1,697907
2026-01-01,desktop,4396,1000000,1001,697907
2026-01-01,desktop,4579,1000000,1,697907
2026-01-01,desktop,4956,1000000,10,697907
2026-01-01,desktop,4224,1000000,1,697907
2026-01-01,desktop,4580,1000000,7044,697907
2026-01-01,desktop,4957,1000000,3,697907
2026-01-01,desktop,4166,1000000,7046,697907
2026-01-01,desktop,4477,1000000,612,697907
2026-01-01,desktop,4188,1000000,11481,697907
2026-01-01,desktop,3890,1000000,612,697907
2026-01-01,desktop,4497,1000000,71,697907
2026-01-01,desktop,4196,1000000,290747,697907
2026-01-01,desktop,4520,1000000,488591,697907
2026-01-01,desktop,4194,1000000,137202,697907
2026-01-01,desktop,4195,1000000,251057,697907
2026-01-01,desktop,5581,1000000,6394,697907
2026-01-01,desktop,4187,1000000,41890,697907
2026-01-01,desktop,5731,1000000,9758,697907
2026-01-01,desktop,5028,1000000,1,697907
2026-01-01,desktop,4264,1000000,29686,697907
2026-01-01,desktop,4836,1000000,1591,697907
2026-01-01,desktop,4637,1000000,1,697907
2026-01-01,desktop,4270,1000000,29667,697907
2026-01-01,desktop,4263,1000000,97999,697907
2026-01-01,desktop,3310,1000000,20584,697907
2026-01-01,desktop,4332,1000000,2,697907
2026-01-01,desktop,4696,1000000,194,697907
2026-01-01,desktop,4697,1000000,179,697907
2026-01-01,desktop,4705,1000000,177,697907
2026-01-01,desktop,4700,1000000,4,697907
2026-01-01,desktop,4701,1000000,182,697907
2026-01-01,desktop,4699,1000000,178,697907
2026-01-01,desktop,3311,1000000,95,697907
2026-01-01,desktop,5102,1000000,49307,697907
2026-01-01,desktop,4460,1000000,42237,697907
2026-01-01,desktop,4182,1000000,25967,697907
2026-01-01,desktop,3276,1000000,1,697907
2026-01-01,desktop,3278,1000000,882,697907
2026-01-01,desktop,5718,5000000,8088,3495071
2026-01-01,desktop,4047,5000000,712,3495071
2026-01-01,desktop,4046,5000000,827,3495071
2026-01-01,desktop,4301,5000000,1791,3495071
2026-01-01,desktop,3915,5000000,1589,3495071
2026-01-01,desktop,4364,5000000,323,3495071
2026-01-01,desktop,4635,5000000,283,3495071
2026-01-01,desktop,4048,5000000,475,3495071
2026-01-01,desktop,4206,5000000,470,3495071
2026-01-01,desktop,2789,5000000,4510,3495071
2026-01-01,desktop,2790,5000000,7167,3495071
2026-01-01,desktop,3945,5000000,5814,3495071
2026-01-01,desktop,4591,5000000,332,3495071
2026-01-01,desktop,3189,5000000,4381,3495071
2026-01-01,desktop,4079,5000000,7767,3495071
2026-01-01,desktop,3116,5000000,7962,3495071
2026-01-01,desktop,2792,5000000,29353,3495071
2026-01-01,desktop,2791,5000000,5454,3495071
2026-01-01,desktop,3273,5000000,32549,3495071
2026-01-01,desktop,4151,5000000,1222,3495071
2026-01-01,desktop,3976,5000000,365,3495071
2026-01-01,desktop,4049,5000000,875,3495071
2026-01-01,desktop,3365,5000000,97756,3495071
2026-01-01,desktop,5102,5000000,121965,3495071
2026-01-01,desktop,4836,5000000,4756,3495071
2026-01-01,desktop,4263,5000000,331542,3495071
2026-01-01,desktop,4477,5000000,2019,3495071
2026-01-01,desktop,5581,5000000,18817,3495071
2026-01-01,desktop,3276,5000000,1,3495071
2026-01-01,desktop,4701,5000000,338,3495071
2026-01-01,desktop,4460,5000000,103074,3495071
2026-01-01,desktop,4520,5000000,2290196,3495071
2026-01-01,desktop,4637,5000000,1,3495071
2026-01-01,desktop,4700,5000000,11,3495071
2026-01-01,desktop,4194,5000000,579798,3495071
2026-01-01,desktop,4497,5000000,235,3495071
2026-01-01,desktop,5731,5000000,33193,3495071
2026-01-01,desktop,4791,5000000,1,3495071
2026-01-01,desktop,4956,5000000,22,3495071
2026-01-01,desktop,4957,5000000,9,3495071
2026-01-01,desktop,4579,5000000,1,3495071
2026-01-01,desktop,4264,5000000,78992,3495071
2026-01-01,desktop,4224,5000000,2,3495071
2026-01-01,desktop,3310,5000000,141450,3495071
2026-01-01,desktop,4584,5000000,1,3495071
2026-01-01,desktop,3890,5000000,2019,3495071
2026-01-01,desktop,4332,5000000,3,3495071
2026-01-01,desktop,4580,5000000,14772,3495071
2026-01-01,desktop,4195,5000000,1096798,3495071
2026-01-01,desktop,4187,5000000,111021,3495071
2026-01-01,desktop,5028,5000000,1,3495071
2026-01-01,desktop,4696,5000000,357,3495071
2026-01-01,desktop,4705,5000000,324,3495071
2026-01-01,desktop,4196,5000000,1397006,3495071
2026-01-01,desktop,4699,5000000,327,3495071
2026-01-01,desktop,4270,5000000,78955,3495071
2026-01-01,desktop,3278,5000000,2469,3495071
2026-01-01,desktop,4396,5000000,2834,3495071
2026-01-01,desktop,4755,5000000,11,3495071
2026-01-01,desktop,4166,5000000,14807,3495071
2026-01-01,desktop,4188,5000000,40869,3495071
2026-01-01,desktop,4697,5000000,330,3495071
2026-01-01,desktop,4182,5000000,63567,3495071
2026-01-01,desktop,3311,5000000,182,3495071
2026-01-01,desktop,4265,5000000,68,3495071
2026-01-01,desktop,4477,10000000,3325,6524286
2026-01-01,desktop,4151,10000000,1580,6524286
2026-01-01,desktop,4046,10000000,956,6524286
2026-01-01,desktop,2789,10000000,5886,6524286
2026-01-01,desktop,4956,10000000,23,6524286
2026-01-01,desktop,3276,10000000,1,6524286
2026-01-01,desktop,4196,10000000,2501767,6524286
2026-01-01,desktop,4166,10000000,20672,6524286
2026-01-01,desktop,4701,10000000,410,6524286
2026-01-01,desktop,4332,10000000,3,6524286
2026-01-01,desktop,4584,10000000,1,6524286
2026-01-01,desktop,4301,10000000,2285,6524286
2026-01-01,desktop,3945,10000000,7629,6524286
2026-01-01,desktop,4755,10000000,16,6524286
2026-01-01,desktop,4264,10000000,113968,6524286
2026-01-01,desktop,5581,10000000,31743,6524286
2026-01-01,desktop,4224,10000000,5,6524286
2026-01-01,desktop,2792,10000000,94600,6524286
2026-01-01,desktop,4079,10000000,10079,6524286
2026-01-01,desktop,4705,10000000,393,6524286
2026-01-01,desktop,4698,10000000,2,6524286
2026-01-01,desktop,2791,10000000,7168,6524286
2026-01-01,desktop,4637,10000000,1,6524286
2026-01-01,desktop,5731,10000000,54612,6524286
2026-01-01,desktop,4520,10000000,4093972,6524286
2026-01-01,desktop,4700,10000000,14,6524286
2026-01-01,desktop,4957,10000000,12,6524286
2026-01-01,desktop,4497,10000000,521,6524286
2026-01-01,desktop,4270,10000000,113920,6524286
2026-01-01,desktop,3310,10000000,298660,6524286
2026-01-01,desktop,4791,10000000,3,6524286
2026-01-01,desktop,4591,10000000,418,6524286
2026-01-01,desktop,4263,10000000,551950,6524286
2026-01-01,desktop,5028,10000000,1,6524286
2026-01-01,desktop,3273,10000000,99856,6524286
2026-01-01,desktop,4699,10000000,396,6524286
2026-01-01,desktop,4460,10000000,141541,6524286
2026-01-01,desktop,3189,10000000,5605,6524286
2026-01-01,desktop,2790,10000000,9343,6524286
2026-01-01,desktop,3365,10000000,142787,6524286
2026-01-01,desktop,3915,10000000,2743,6524286
2026-01-01,desktop,3890,10000000,3325,6524286
2026-01-01,desktop,4579,10000000,1,6524286
2026-01-01,desktop,4182,10000000,88585,6524286
2026-01-01,desktop,5718,10000000,13699,6524286
2026-01-01,desktop,4836,10000000,5927,6524286
2026-01-01,desktop,4364,10000000,390,6524286
2026-01-01,desktop,4048,10000000,670,6524286
2026-01-01,desktop,4697,10000000,400,6524286
2026-01-01,desktop,3278,10000000,3888,6524286
2026-01-01,desktop,4696,10000000,431,6524286
2026-01-01,desktop,4194,10000000,1016040,6524286
2026-01-01,desktop,4265,10000000,74,6524286
2026-01-01,desktop,4580,10000000,20625,6524286
2026-01-01,desktop,4195,10000000,1849079,6524286
2026-01-01,desktop,4047,10000000,1059,6524286
2026-01-01,desktop,4396,10000000,5025,6524286
2026-01-01,desktop,5102,10000000,168456,6524286
2026-01-01,desktop,4188,10000000,67942,6524286
2026-01-01,desktop,3311,10000000,222,6524286
2026-01-01,desktop,4049,10000000,1175,6524286
2026-01-01,desktop,3976,10000000,436,6524286
2026-01-01,desktop,4635,10000000,310,6524286
2026-01-01,desktop,4206,10000000,731,6524286
2026-01-01,desktop,4187,10000000,156964,6524286
2026-01-01,desktop,3116,10000000,13045,6524286
2026-01-01,desktop,3116,50000000,19769,10986927
2026-01-01,desktop,4046,50000000,1102,10986927
2026-01-01,desktop,3276,50000000,1,10986927
2026-01-01,desktop,4698,50000000,2,10986927
2026-01-01,desktop,3310,50000000,516020,10986927
2026-01-01,desktop,5102,50000000,235300,10986927
2026-01-01,desktop,4497,50000000,1460,10986927
2026-01-01,desktop,3915,50000000,5964,10986927
2026-01-01,desktop,4584,50000000,1,10986927
2026-01-01,desktop,4270,50000000,164698,10986927
2026-01-01,desktop,4048,50000000,1124,10986927
2026-01-01,desktop,2792,50000000,209812,10986927
2026-01-01,desktop,4579,50000000,1,10986927
2026-01-01,desktop,4699,50000000,465,10986927
2026-01-01,desktop,4836,50000000,7499,10986927
2026-01-01,desktop,4705,50000000,463,10986927
2026-01-01,desktop,2789,50000000,8128,10986927
2026-01-01,desktop,4696,50000000,506,10986927
2026-01-01,desktop,4791,50000000,3,10986927
2026-01-01,desktop,4637,50000000,1,10986927
2026-01-01,desktop,3890,50000000,5450,10986927
2026-01-01,desktop,3945,50000000,10195,10986927
2026-01-01,desktop,4301,50000000,3242,10986927
2026-01-01,desktop,2791,50000000,9876,10986927
2026-01-01,desktop,4194,50000000,1581001,10986927
2026-01-01,desktop,4265,50000000,75,10986927
2026-01-01,desktop,5718,50000000,20320,10986927
2026-01-01,desktop,4700,50000000,14,10986927
2026-01-01,desktop,4520,50000000,6543080,10986927
2026-01-01,desktop,4956,50000000,26,10986927
2026-01-01,desktop,4460,50000000,195676,10986927
2026-01-01,desktop,4224,50000000,5,10986927
2026-01-01,desktop,2790,50000000,12374,10986927
2026-01-01,desktop,4047,50000000,1710,10986927
2026-01-01,desktop,4635,50000000,345,10986927
2026-01-01,desktop,4263,50000000,866589,10986927
2026-01-01,desktop,4166,50000000,31249,10986927
2026-01-01,desktop,3278,50000000,6143,10986927
2026-01-01,desktop,4151,50000000,2380,10986927
2026-01-01,desktop,4580,50000000,31189,10986927
2026-01-01,desktop,4206,50000000,1106,10986927
2026-01-01,desktop,4957,50000000,13,10986927
2026-01-01,desktop,4187,50000000,220310,10986927
2026-01-01,desktop,5028,50000000,1,10986927
2026-01-01,desktop,4079,50000000,13214,10986927
2026-01-01,desktop,4697,50000000,472,10986927
2026-01-01,desktop,4364,50000000,489,10986927
2026-01-01,desktop,4477,50000000,5449,10986927
2026-01-01,desktop,4264,50000000,164756,10986927
2026-01-01,desktop,4188,50000000,108795,10986927
2026-01-01,desktop,3189,50000000,7650,10986927
2026-01-01,desktop,5731,50000000,85308,10986927
2026-01-01,desktop,4195,50000000,2764332,10986927
2026-01-01,desktop,4755,50000000,22,10986927
2026-01-01,desktop,3976,50000000,549,10986927
2026-01-01,desktop,4396,50000000,9804,10986927
2026-01-01,desktop,4701,50000000,479,10986927
2026-01-01,desktop,4182,50000000,125586,10986927
2026-01-01,desktop,4332,50000000,3,10986927
2026-01-01,desktop,4591,50000000,514,10986927
2026-01-01,desktop,3311,50000000,282,10986927
2026-01-01,desktop,4196,50000000,3936687,10986927
2026-01-01,desktop,3273,50000000,218764,10986927
2026-01-01,desktop,3365,50000000,195184,10986927
2026-01-01,desktop,4049,50000000,1781,10986927
2026-01-01,desktop,5581,50000000,52338,10986927
2026-01-01,mobile,4195,1000,244,761
2026-01-01,mobile,4151,1000,23,761
2026-01-01,mobile,4836,1000,5,761
2026-01-01,mobile,2792,1000,122,761
2026-01-01,mobile,4591,1000,16,761
2026-01-01,mobile,3365,1000,53,761
2026-01-01,mobile,2790,1000,96,761
2026-01-01,mobile,4580,1000,64,761
2026-01-01,mobile,4364,1000,1,761
2026-01-01,mobile,2791,1000,104,761
2026-01-01,mobile,3273,1000,168,761
2026-01-01,mobile,3189,1000,85,761
2026-01-01,mobile,4187,1000,124,761
2026-01-01,mobile,4270,1000,75,761
2026-01-01,mobile,4194,1000,191,761
2026-01-01,mobile,3116,1000,53,761
2026-01-01,mobile,4047,1000,17,761
2026-01-01,mobile,5731,1000,55,761
2026-01-01,mobile,3310,1000,21,761
2026-01-01,mobile,4520,1000,560,761
2026-01-01,mobile,4049,1000,20,761
2026-01-01,mobile,4079,1000,117,761
2026-01-01,mobile,4477,1000,1,761
2026-01-01,mobile,3915,1000,10,761
2026-01-01,mobile,4497,1000,2,761
2026-01-01,mobile,4188,1000,49,761
2026-01-01,mobile,2789,1000,70,761
2026-01-01,mobile,4206,1000,4,761
2026-01-01,mobile,4264,1000,75,761
2026-01-01,mobile,4166,1000,64,761
2026-01-01,mobile,5102,1000,145,761
2026-01-01,mobile,3278,1000,1,761
2026-01-01,mobile,4956,1000,2,761
2026-01-01,mobile,4635,1000,1,761
2026-01-01,mobile,5581,1000,13,761
2026-01-01,mobile,4182,1000,101,761
2026-01-01,mobile,4196,1000,276,761
2026-01-01,mobile,4048,1000,2,761
2026-01-01,mobile,5718,1000,1,761
2026-01-01,mobile,4263,1000,266,761
2026-01-01,mobile,3976,1000,6,761
2026-01-01,mobile,3890,1000,1,761
2026-01-01,mobile,3311,1000,3,761
2026-01-01,mobile,4046,1000,15,761
2026-01-01,mobile,4460,1000,116,761
2026-01-01,mobile,4301,1000,20,761
2026-01-01,mobile,4584,1000,1,761
2026-01-01,mobile,3276,1000,1,761
2026-01-01,mobile,3945,1000,71,761
2026-01-01,mobile,4206,5000,11,3813
2026-01-01,mobile,4701,5000,4,3813
2026-01-01,mobile,4079,5000,262,3813
2026-01-01,mobile,4705,5000,3,3813
2026-01-01,mobile,2792,5000,290,3813
2026-01-01,mobile,3278,5000,14,3813
2026-01-01,mobile,4460,5000,697,3813
2026-01-01,mobile,4194,5000,1050,3813
2026-01-01,mobile,4263,5000,1345,3813
2026-01-01,mobile,4836,5000,25,3813
2026-01-01,mobile,3890,5000,5,3813
2026-01-01,mobile,4584,5000,1,3813
2026-01-01,mobile,4580,5000,226,3813
2026-01-01,mobile,5731,5000,233,3813
2026-01-01,mobile,3189,5000,168,3813
2026-01-01,mobile,4591,5000,20,3813
2026-01-01,mobile,4151,5000,47,3813
2026-01-01,mobile,5581,5000,61,3813
2026-01-01,mobile,4264,5000,442,3813
2026-01-01,mobile,3976,5000,24,3813
2026-01-01,mobile,4187,5000,764,3813
2026-01-01,mobile,2789,5000,178,3813
2026-01-01,mobile,5718,5000,20,3813
2026-01-01,mobile,4166,5000,226,3813
2026-01-01,mobile,4696,5000,4,3813
2026-01-01,mobile,4396,5000,4,3813
2026-01-01,mobile,3273,5000,355,3813
2026-01-01,mobile,3276,5000,1,3813
2026-01-01,mobile,4301,5000,52,3813
2026-01-01,mobile,4956,5000,2,3813
2026-01-01,mobile,4270,5000,441,3813
2026-01-01,mobile,4957,5000,1,3813
2026-01-01,mobile,4196,5000,1581,3813
2026-01-01,mobile,4049,5000,55,3813
2026-01-01,mobile,3915,5000,29,3813
2026-01-01,mobile,3945,5000,151,3813
2026-01-01,mobile,2790,5000,212,3813
2026-01-01,mobile,3116,5000,151,3813
2026-01-01,mobile,5102,5000,847,3813
2026-01-01,mobile,3311,5000,7,3813
2026-01-01,mobile,4700,5000,1,3813
2026-01-01,mobile,4477,5000,5,3813
2026-01-01,mobile,4047,5000,43,3813
2026-01-01,mobile,4188,5000,220,3813
2026-01-01,mobile,4497,5000,6,3813
2026-01-01,mobile,4048,5000,19,3813
2026-01-01,mobile,3310,5000,92,3813
2026-01-01,mobile,4635,5000,15,3813
2026-01-01,mobile,4697,5000,3,3813
2026-01-01,mobile,4520,5000,2996,3813
2026-01-01,mobile,4046,5000,50,3813
2026-01-01,mobile,4195,5000,1502,3813
2026-01-01,mobile,4182,5000,592,3813
2026-01-01,mobile,4364,5000,15,3813
2026-01-01,mobile,2791,5000,231,3813
2026-01-01,mobile,3365,5000,357,3813
2026-01-01,mobile,4699,5000,3,3813
2026-01-01,mobile,4196,10000,3189,7657
2026-01-01,mobile,4188,10000,424,7657
2026-01-01,mobile,4048,10000,25,7657
2026-01-01,mobile,4956,10000,2,7657
2026-01-01,mobile,3311,10000,12,7657
2026-01-01,mobile,4079,10000,383,7657
2026-01-01,mobile,5718,10000,45,7657
2026-01-01,mobile,3890,10000,17,7657
2026-01-01,mobile,3915,10000,41,7657
2026-01-01,mobile,4477,10000,17,7657
2026-01-01,mobile,3310,10000,175,7657
2026-01-01,mobile,4206,10000,19,7657
2026-01-01,mobile,4580,10000,375,7657
2026-01-01,mobile,2790,10000,311,7657
2026-01-01,mobile,3116,10000,239,7657
2026-01-01,mobile,5102,10000,1610,7657
2026-01-01,mobile,3273,10000,514,7657
2026-01-01,mobile,4701,10000,9,7657
2026-01-01,mobile,3276,10000,1,7657
2026-01-01,mobile,4836,10000,47,7657
2026-01-01,mobile,4460,10000,1294,7657
2026-01-01,mobile,4270,10000,869,7657
2026-01-01,mobile,2791,10000,332,7657
2026-01-01,mobile,3365,10000,708,7657
