api	date	client	is_root_page	page	rank	rank_grouping	total_pages	percentage
Topics	2025-08-01	desktop	True	14280	50000	50000	32843	43.479584690801694
Topics	2025-08-01	mobile	False	15155	50000	50000	33156	45.70816745083846
Topics	2025-08-01	mobile	True	16125	50000	50000	38692	41.6752817119818
Topics	2025-09-01	desktop	False	13545	50000	50000	28733	47.1409181080987
Topics	2025-09-01	desktop	True	14191	50000	50000	32696	43.402862735502815
Topics	2025-09-01	mobile	False	15054	50000	50000	33049	45.550546158734
Topics	2025-09-01	mobile	True	16043	50000	50000	38656	41.501966059602644
Topics	2025-10-01	desktop	False	13082	50000	50000	28360	46.12834978843441
Topics	2025-10-01	desktop	True	13534	50000	50000	32064	42.20933133732535
Topics	2025-10-01	mobile	False	14464	50000	50000	32298	44.782958697132955
Topics	2025-10-01	mobile	True	15205	50000	50000	37646	40.38941720235882
Topics	2025-11-01	desktop	False	12008	50000	50000	28597	41.99041857537504
Topics	2025-11-01	desktop	True	13279	50000	50000	32641	40.68196440060047
Topics	2025-11-01	mobile	False	13376	50000	50000	32587	41.04704329947525
Topics	2025-11-01	mobile	True	14729	50000	50000	38095	38.66386664916656
Topics	2025-12-01	desktop	False	6227	50000	50000	29020	21.457615437629222
Topics	2025-12-01	desktop	True	9246	50000	50000	33014	28.006300357424124
Topics	2025-12-01	mobile	False	6563	50000	50000	32767	20.029297769096956
Topics	2025-12-01	mobile	True	9306	50000	50000	38292	24.302726418050767
Topics	2026-01-01	desktop	False	6194	50000	50000	28322	21.86992444036438
Topics	2026-01-01	desktop	True	6100	50000	50000	32123	18.989509074494908
Topics	2026-01-01	mobile	False	6607	50000	50000	32630	20.248237817958934
Topics	2026-01-01	mobile	True	6492	50000	50000	38053	17.06041573594723
Topics	2026-02-01	desktop	False	5887	50000	50000	28498	20.65759000631623
Topics	2026-02-01	desktop	True	5770	50000	50000	32554	17.724396387540704
Topics	2026-02-01	mobile	False	6269	50000	50000	32415	19.339811815517507
Topics	2026-02-01	mobile	True	6113	50000	50000	38047	16.066969800509895
Topics	2026-03-01	desktop	False	5597	50000	50000	28184	19.858785126312803
Topics	2026-03-01	desktop	True	5454	50000	50000	32389	16.83905029485319
Topics	2026-03-01	mobile	False	5859	50000	50000	32014	18.301368151433746
Topics	2026-03-01	mobile	True	5772	50000	50000	37853	15.248461152352522
Topics	2026-04-01	desktop	False	4541	50000	50000	27817	16.32454973577309
Topics	2026-04-01	desktop	True	4373	50000	50000	32410	13.492749151496453
Topics	2026-04-01	mobile	False	4791	50000	50000	31634	15.14509704748056
Topics	2026-04-01	mobile	True	4646	50000	50000	37672	12.332767041834785
UA Client Hints	2021-08-01	desktop	True	2	50000	50000	8290	0.024125452352231604
UA Client Hints	2021-08-01	mobile	True	2	50000	50000	9015	0.02218524681087077
UA Client Hints	2021-09-01	desktop	True	6	50000	50000	7915	0.07580543272267846
UA Client Hints	2021-09-01	mobile	True	6	50000	50000	8851	0.06778895040108462
UA Client Hints	2021-10-01	desktop	True	17	50000	50000	8089	0.21016194832488566
UA Client Hints	2021-10-01	mobile	True	16	50000	50000	8319	0.19233080899146532
UA Client Hints	2021-11-01	desktop	True	21	50000	50000	8035	0.2613565650280025
UA Client Hints	2021-11-01	mobile	True	19	50000	50000	8553	0.2221442768619198
UA Client Hints	2021-12-01	desktop	True	18	50000	50000	7922	0.22721534965917697
UA Client Hints	2021-12-01	mobile	True	19	50000	50000	9208	0.20634231103388356
UA Client Hints	2022-01-01	desktop	True	30	50000	50000	7857	0.3818251240931653
UA Client Hints	2022-01-01	mobile	True	28	50000	50000	9226	0.30349013657056145
UA Client Hints	2022-02-01	desktop	True	89	50000	50000	7992	1.1136136136136137
UA Client Hints	2022-02-01	mobile	True	92	50000	50000	9385	0.9802876931273309
UA Client Hints	2022-03-01	desktop	True	92	50000	50000	8032	1.1454183266932272
UA Client Hints	2022-03-01	mobile	True	95	50000	50000	9440	1.0063559322033897
UA Client Hints	2022-04-01	desktop	True	134	50000	50000	8095	1.6553428042001235
UA Client Hints	2022-04-01	mobile	True	164	50000	50000	9256	1.7718236819360416
UA Client Hints	2022-05-01	desktop	False	122	50000	50000	9219	1.3233539429439203
UA Client Hints	2022-05-01	desktop	True	172	50000	50000	8196	2.09858467545144
UA Client Hints	2022-05-01	mobile	False	298	50000	50000	10484	2.8424265547500953
UA Client Hints	2022-05-01	mobile	True	200	50000	50000	9466	2.1128248468201987
UA Client Hints	2022-06-01	desktop	False	1549	50000	50000	7324	21.14964500273075
UA Client Hints	2022-06-01	desktop	True	1556	50000	50000	8148	19.09671084928817
UA Client Hints	2022-06-01	mobile	False	1597	50000	50000	8269	19.313097109686783
UA Client Hints	2022-06-01	mobile	True	1581	50000	50000	9422	16.779876883888768
UA Client Hints	2022-07-01	desktop	False	1334	50000	50000	6391	20.873102800813644
UA Client Hints	2022-07-01	desktop	True	1394	50000	50000	6992	19.937070938215104
UA Client Hints	2022-07-01	mobile	False	1381	50000	50000	7280	18.96978021978022
UA Client Hints	2022-07-01	mobile	True	1404	50000	50000	8192	17.138671875
UA Client Hints	2022-08-01	desktop	False	1449	50000	50000	6746	21.47939519715387
UA Client Hints	2022-08-01	desktop	True	1541	50000	50000	7646	20.154329060946903
UA Client Hints	2022-08-01	mobile	False	1521	50000	50000	7856	19.360997963340125
UA Client Hints	2022-08-01	mobile	True	1567	50000	50000	9225	16.986449864498645
UA Client Hints	2022-09-01	desktop	False	1474	50000	50000	6483	22.736387474934443
UA Client Hints	2022-09-01	desktop	True	1499	50000	50000	7304	20.52300109529025
UA Client Hints	2022-09-01	mobile	False	1575	50000	50000	7848	20.068807339449542
UA Client Hints	2022-09-01	mobile	True	1561	50000	50000	9201	16.96554722312792
UA Client Hints	2022-10-01	desktop	False	1382	50000	50000	6411	21.55669942286695
UA Client Hints	2022-10-01	desktop	True	1392	50000	50000	7244	19.21590281612369
UA Client Hints	2022-10-01	mobile	False	1473	50000	50000	7811	18.858020739982077
UA Client Hints	2022-10-01	mobile	True	1456	50000	50000	9155	15.903877662479518
UA Client Hints	2022-11-01	desktop	False	1460	50000	50000	6440	22.67080745341615
UA Client Hints	2022-11-01	desktop	True	1476	50000	50000	7457	19.79348263376693
UA Client Hints	2022-11-01	mobile	False	1494	50000	50000	7588	19.688982604111754
UA Client Hints	2022-11-01	mobile	True	1544	50000	50000	9019	17.11941456924271
UA Client Hints	2022-12-01	desktop	False	7310	50000	50000	33352	21.917726073398896
UA Client Hints	2022-12-01	desktop	True	7470	50000	50000	39088	19.110724519033976
UA Client Hints	2022-12-01	mobile	False	7260	50000	50000	37528	19.345555318695375
UA Client Hints	2022-12-01	mobile	True	7599	50000	50000	45080	16.856699201419698
UA Client Hints	2023-01-01	desktop	False	7672	50000	50000	33619	22.82042892412029
UA Client Hints	2023-01-01	desktop	True	7896	50000	50000	39227	20.12899278558136
UA Client Hints	2023-01-01	mobile	False	7654	50000	50000	37674	20.316398577268142
UA Client Hints	2023-01-01	mobile	True	7988	50000	50000	45092	17.714893994500134
UA Client Hints	2023-02-01	desktop	False	7896	50000	50000	32978	23.94323488386197
UA Client Hints	2023-02-01	desktop	True	8050	50000	50000	38363	20.98376039412976
UA Client Hints	2023-02-01	mobile	False	7914	50000	50000	37692	20.99649793059535
UA Client Hints	2023-02-01	mobile	True	8236	50000	50000	45032	18.28921655711494
UA Client Hints	2023-03-01	desktop	False	8344	50000	50000	33355	25.015739769150052
UA Client Hints	2023-03-01	desktop	True	8539	50000	50000	38633	22.1028654259312
UA Client Hints	2023-03-01	mobile	False	8157	50000	50000	38009	21.46070667473493
UA Client Hints	2023-03-01	mobile	True	8514	50000	50000	45076	18.88810009761292
UA Client Hints	2023-04-01	desktop	False	9231	50000	50000	33127	27.865487366800494
UA Client Hints	2023-04-01	desktop	True	9376	50000	50000	38529	24.334916556360145
UA Client Hints	2023-04-01	mobile	False	8840	50000	50000	37542	23.546960737307547
UA Client Hints	2023-04-01	mobile	True	9273	50000	50000	44776	20.709755226013936
UA Client Hints	2023-05-01	desktop	False	25033	50000	50000	32651	76.66840219288844
UA Client Hints	2023-05-01	desktop	True	27349	50000	50000	37713	72.51876010924614
UA Client Hints	2023-05-01	mobile	False	27609	50000	50000	37682	73.26840401252588
UA Client Hints	2023-05-01	mobile	True	30911	50000	50000	44710	69.13665846566764
UA Client Hints	2023-06-01	desktop	False	25717	50000	50000	32472	79.19746242916975
UA Client Hints	2023-06-01	desktop	True	28135	50000	50000	37707	74.61479300925558
UA Client Hints	2023-06-01	mobile	False	28189	50000	50000	37229	75.71785436084772
UA Client Hints	2023-06-01	mobile	True	31759	50000	50000	44870	70.78003120124805
UA Client Hints	2023-07-01	desktop	False	26161	50000	50000	32513	80.46319933565036
UA Client Hints	2023-07-01	desktop	True	28887	50000	50000	37500	77.032
UA Client Hints	2023-07-01	mobile	False	28790	50000	50000	37837	76.08954198271533
UA Client Hints	2023-07-01	mobile	True	32753	50000	50000	45159	72.52817821475232
UA Client Hints	2023-08-01	desktop	False	26485	50000	50000	32639	81.14525567572535
UA Client Hints	2023-08-01	desktop	True	29212	50000	50000	37520	77.85714285714286
UA Client Hints	2023-08-01	mobile	False	29106	50000	50000	37622	77.36430811759078
UA Client Hints	2023-08-01	mobile	True	33211	50000	50000	45255	73.38636614738702
UA Client Hints	2023-09-01	desktop	False	26208	50000	50000	32069	81.72378309270634
UA Client Hints	2023-09-01	desktop	True	29196	50000	50000	37328	78.21474496356622
UA Client Hints	2023-09-01	mobile	False	29144	50000	50000	36902	78.97674922768414
UA Client Hints	2023-09-01	mobile	True	33602	50000	50000	44988	74.69102871876945
UA Client Hints	2023-10-01	desktop	False	26028	50000	50000	32257	80.68946275227083
UA Client Hints	2023-10-01	desktop	True	28927	50000	50000	37717	76.6948590821115
UA Client Hints	2023-10-01	mobile	False	28592	50000	50000	36701	77.90523418980409
UA Client Hints	2023-10-01	mobile	True	32999	50000	50000	44651	73.90427985935365
UA Client Hints	2023-11-01	desktop	False	25993	50000	50000	32191	80.74617129011214
UA Client Hints	2023-11-01	desktop	True	29121	50000	50000	37848	76.9419784400761
UA Client Hints	2023-11-01	mobile	False	28563	50000	50000	36714	77.79865991175029
UA Client Hints	2023-11-01	mobile	True	33115	50000	50000	44644	74.17570110205179
UA Client Hints	2023-12-01	desktop	False	25588	50000	50000	31063	82.37452918262885
UA Client Hints	2023-12-01	desktop	True	27508	50000	50000	34758	79.14149260601876
UA Client Hints	2023-12-01	mobile	False	28104	50000	50000	35406	79.37637688527369
UA Client Hints	2023-12-01	mobile	True	30674	50000	50000	40336	76.04621182070606
UA Client Hints	2024-01-01	desktop	False	25159	50000	50000	30528	82.41286687631028
UA Client Hints	2024-01-01	desktop	True	27047	50000	50000	34185	79.11949685534591
UA Client Hints	2024-01-01	mobile	False	27966	50000	50000	35365	79.07818464583627
UA Client Hints	2024-01-01	mobile	True	30600	50000	50000	40393	75.75570024509197
UA Client Hints	2024-02-01	desktop	False	24943	50000	50000	30443	81.93344939723417
UA Client Hints	2024-02-01	desktop	True	26835	50000	50000	34216	78.42822071545476
UA Client Hints	2024-02-01	mobile	False	27321	50000	50000	34464	79.27402506963789
UA Client Hints	2024-02-01	mobile	True	29851	50000	50000	39603	75.37560285836932
UA Client Hints	2024-03-01	desktop	False	24865	50000	50000	30285	82.103351494139
UA Client Hints	2024-03-01	desktop	True	26958	50000	50000	34249	78.71178720546585
UA Client Hints	2024-03-01	mobile	False	27419	50000	50000	34566	79.32361279870392
UA Client Hints	2024-03-01	mobile	True	30077	50000	50000	39866	75.44524155922339
UA Client Hints	2024-04-01	desktop	False	25077	50000	50000	30210	83.00893743793446
UA Client Hints	2024-04-01	desktop	True	27003	50000	50000	33948	79.54224107458467
UA Client Hints	2024-04-01	mobile	False	27790	50000	50000	34708	80.06799585110062
UA Client Hints	2024-04-01	mobile	True	30483	50000	50000	39883	76.43106085299502
UA Client Hints	2024-05-01	desktop	False	24528	50000	50000	29365	83.5280095351609
UA Client Hints	2024-05-01	desktop	True	26569	50000	50000	33124	80.21072334259148
UA Client Hints	2024-05-01	mobile	False	27332	50000	50000	33816	80.82564466524722
UA Client Hints	2024-05-01	mobile	True	29871	50000	50000	38982	76.62767431122056
UA Client Hints	2024-06-01	desktop	False	24814	50000	50000	29709	83.52351139385371
UA Client Hints	2024-06-01	desktop	True	26855	50000	50000	33541	80.06618765093467
UA Client Hints	2024-06-01	mobile	False	27653	50000	50000	34218	80.81419136127185
UA Client Hints	2024-06-01	mobile	True	30294	50000	50000	39463	76.76557788308035
UA Client Hints	2024-07-01	desktop	False	24998	50000	50000	29977	83.39059945958567
UA Client Hints	2024-07-01	desktop	True	27163	50000	50000	33957	79.99234325764938
UA Client Hints	2024-07-01	mobile	False	27790	50000	50000	34421	80.73559745504198
UA Client Hints	2024-07-01	mobile	True	30597	50000	50000	39884	76.71497342292649
UA Client Hints	2024-08-01	desktop	False	24842	50000	50000	29744	83.51936525013448
UA Client Hints	2024-08-01	desktop	True	27043	50000	50000	33687	80.27725828954789
UA Client Hints	2024-08-01	mobile	False	27659	50000	50000	34299	80.64083500976706
UA Client Hints	2024-08-01	mobile	True	30730	50000	50000	39817	77.178089760655
UA Client Hints	2024-09-01	desktop	False	24146	50000	50000	29021	83.20181937217876
UA Client Hints	2024-09-01	desktop	True	26508	50000	50000	33132	80.00724375226366
UA Client Hints	2024-09-01	mobile	False	26935	50000	50000	33501	80.40058505716247
UA Client Hints	2024-09-01	mobile	True	30027	50000	50000	39136	76.72475470155355
UA Client Hints	2024-10-01	desktop	False	24313	50000	50000	29216	83.21809967141293
UA Client Hints	2024-10-01	desktop	True	26589	50000	50000	33260	79.94287432351173
UA Client Hints	2024-10-01	mobile	False	27028	50000	50000	33535	80.59639182943194
UA Client Hints	2024-10-01	mobile	True	29930	50000	50000	39022	76.7003228947773
UA Client Hints	2024-11-01	desktop	False	24692	50000	50000	29550	83.56006768189509
UA Client Hints	2024-11-01	desktop	True	26923	50000	50000	33559	80.22587085431628
UA Client Hints	2024-11-01	mobile	False	27454	50000	50000	33917	80.94465902055018
UA Client Hints	2024-11-01	mobile	True	30266	50000	50000	39154	77.29989273126628
UA Client Hints	2024-12-01	desktop	False	25243	50000	50000	30036	84.04248235450792
UA Client Hints	2024-12-01	desktop	True	27409	50000	50000	34037	80.52707347886124
UA Client Hints	2024-12-01	mobile	False	27863	50000	50000	34294	81.24744853327113
UA Client Hints	2024-12-01	mobile	True	30689	50000	50000	39628	77.44271727061674
UA Client Hints	2025-01-01	desktop	False	24507	50000	50000	29120	84.15865384615384
UA Client Hints	2025-01-01	desktop	True	26651	50000	50000	33068	80.59453247852909
UA Client Hints	2025-01-01	mobile	False	27395	50000	50000	33735	81.20646213131762
UA Client Hints	2025-01-01	mobile	True	30198	50000	50000	39178	77.07897289295012
UA Client Hints	2025-02-01	desktop	False	24955	50000	50000	29639	84.19649785755254
UA Client Hints	2025-02-01	desktop	True	27109	50000	50000	33657	80.54490893424845
UA Client Hints	2025-02-01	mobile	False	27496	50000	50000	33825	81.28898743532889
UA Client Hints	2025-02-01	mobile	True	30401	50000	50000	39317	77.32278658086832
UA Client Hints	2025-03-01	desktop	False	24651	50000	50000	29231	84.3317026444528
UA Client Hints	2025-03-01	desktop	True	26824	50000	50000	33319	80.50661784567365
UA Client Hints	2025-03-01	mobile	False	27097	50000	50000	33332	81.2942517700708
UA Client Hints	2025-03-01	mobile	True	30088	50000	50000	38944	77.25965488907148
UA Client Hints	2025-04-01	desktop	False	24414	50000	50000	28941	84.35783145019177
UA Client Hints	2025-04-01	desktop	True	26668	50000	50000	33103	80.5606742591306
UA Client Hints	2025-04-01	mobile	False	27156	50000	50000	33263	81.64026095060578
UA Client Hints	2025-04-01	mobile	True	30107	50000	50000	39015	77.1677559912854
UA Client Hints	2025-05-01	desktop	False	24363	50000	50000	28861	84.4149544367832
UA Client Hints	2025-05-01	desktop	True	26661	50000	50000	32937	80.94544129702159
UA Client Hints	2025-05-01	mobile	False	27054	50000	50000	33046	81.86769957029595
UA Client Hints	2025-05-01	mobile	True	30148	50000	50000	38723	77.85553805232033
UA Client Hints	2025-06-01	desktop	False	24218	50000	50000	28764	84.1955221805034
UA Client Hints	2025-06-01	desktop	True	26380	50000	50000	32585	80.957495780267
UA Client Hints	2025-06-01	mobile	False	26886	50000	50000	32961	81.5691271502685
UA Client Hints	2025-06-01	mobile	True	29774	50000	50000	38311	77.71658270470621
UA Client Hints	2025-07-01	desktop	False	24442	50000	50000	28879	84.63589459468818
UA Client Hints	2025-07-01	desktop	True	26621	50000	50000	32931	80.83872339133339
UA Client Hints	2025-07-01	mobile	False	27124	50000	50000	33257	81.55876958234357
UA Client Hints	2025-07-01	mobile	True	30082	50000	50000	38835	77.46105317368354
UA Client Hints	2025-08-01	desktop	False	24410	50000	50000	28999	84.17531639022036
UA Client Hints	2025-08-01	desktop	True	26567	50000	50000	32843	80.89090521572328
UA Client Hints	2025-08-01	mobile	False	27026	50000	50000	33156	81.5116419350947
UA Client Hints	2025-08-01	mobile	True	29997	50000	50000	38692	77.52765429546159
UA Client Hints	2025-09-01	desktop	False	24230	50000	50000	28733	84.32812445620019
UA Client Hints	2025-09-01	desktop	True	26495	50000	50000	32696	81.03437729385857
UA Client Hints	2025-09-01	mobile	False	26940	50000	50000	33049	81.5153257284638
UA Client Hints	2025-09-01	mobile	True	29961	50000	50000	38656	77.50672599337747
UA Client Hints	2025-10-01	desktop	False	23723	50000	50000	28360	83.64950634696756
UA Client Hints	2025-10-01	desktop	True	25844	50000	50000	32064	80.60129740518963
UA Client Hints	2025-10-01	mobile	False	26179	50000	50000	32298	81.05455446157657
UA Client Hints	2025-10-01	mobile	True	29156	50000	50000	37646	77.44780321946556
UA Client Hints	2025-11-01	desktop	False	24056	50000	50000	28597	84.12071196279331
UA Client Hints	2025-11-01	desktop	True	26440	50000	50000	32641	81.00242026898685
UA Client Hints	2025-11-01	mobile	False	26598	50000	50000	32587	81.62150550833154
UA Client Hints	2025-11-01	mobile	True	29680	50000	50000	38095	77.91048694054338
UA Client Hints	2025-12-01	desktop	False	24449	50000	50000	29020	84.2487939352171
UA Client Hints	2025-12-01	desktop	True	26883	50000	50000	33014	81.4290906887987
UA Client Hints	2025-12-01	mobile	False	26786	50000	50000	32767	81.74687948240607
UA Client Hints	2025-12-01	mobile	True	29957	50000	50000	38292	78.23305129008669
UA Client Hints	2026-01-01	desktop	False	23956	50000	50000	28322	84.58442200409576
UA Client Hints	2026-01-01	desktop	True	26268	50000	50000	32123	81.77318432275939
UA Client Hints	2026-01-01	mobile	False	26776	50000	50000	32630	82.05945448973337
UA Client Hints	2026-01-01	mobile	True	29784	50000	50000	38053	78.26978162037159
UA Client Hints	2026-02-01	desktop	False	24003	50000	50000	28498	84.22696329566988
UA Client Hints	2026-02-01	desktop	True	26390	50000	50000	32554	81.06530687473122
UA Client Hints	2026-02-01	mobile	False	26496	50000	50000	32415	81.73993521517816
UA Client Hints	2026-02-01	mobile	True	29626	50000	50000	38047	77.86684889741635
UA Client Hints	2026-03-01	desktop	False	23584	50000	50000	28184	83.67868294067556
UA Client Hints	2026-03-01	desktop	True	26005	50000	50000	32389	80.28960449535336
UA Client Hints	2026-03-01	mobile	False	26017	50000	50000	32014	81.2675704379334
UA Client Hints	2026-03-01	mobile	True	29163	50000	50000	37853	77.04277071830502
UA Client Hints	2026-04-01	desktop	False	23048	50000	50000	27817	82.85580759966926
UA Client Hints	2026-04-01	desktop	True	25573	50000	50000	32410	78.90465905584696
UA Client Hints	2026-04-01	mobile	False	25523	50000	50000	31634	80.68217740405892
UA Client Hints	2026-04-01	mobile	True	28661	50000	50000	37672	76.08037799957528
extra	2024-09-01	desktop	False	13850	50000	50000	29021	47.724061886220326
extra	2024-09-01	desktop	True	14324	50000	50000	33132	43.23312809368586
extra	2024-09-01	mobile	False	14837	50000	50000	33501	44.28823020208352
extra	2024-09-01	mobile	True	15604	50000	50000	39136	39.871218315617334
extra	2024-10-01	desktop	False	14111	50000	50000	29216	48.29887732749179
extra	2024-10-01	desktop	True	14576	50000	50000	33260	43.82441371016236
extra	2024-10-01	mobile	False	15079	50000	50000	33535	44.964961980020874
extra	2024-10-01	mobile	True	15722	50000	50000	39022	40.29009276818205
extra	2024-11-01	desktop	False	14340	50000	50000	29550	48.52791878172589
extra	2024-11-01	desktop	True	14625	50000	50000	33559	43.57996364611579
extra	2024-11-01	mobile	False	15393	50000	50000	33917	45.38432054721821
extra	2024-11-01	mobile	True	15987	50000	50000	39154	40.83107728456863
extra	2024-12-01	desktop	False	14799	50000	50000	30036	49.27087495005993
extra	2024-12-01	desktop	True	15156	50000	50000	34037	44.528013632223754
extra	2024-12-01	mobile	False	15664	50000	50000	34294	45.675628389805794
extra	2024-12-01	mobile	True	16331	50000	50000	39628	41.210760068638336
extra	2025-01-01	desktop	False	14209	50000	50000	29120	48.794642857142854
extra	2025-01-01	desktop	True	14575	50000	50000	33068	44.0758437159792
extra	2025-01-01	mobile	False	15507	50000	50000	33735	45.9670964873277
extra	2025-01-01	mobile	True	16245	50000	50000	39178	41.46459747817653
extra	2025-02-01	desktop	False	14351	50000	50000	29639	48.419312392455886
extra	2025-02-01	desktop	True	14651	50000	50000	33657	43.53032058709926
extra	2025-02-01	mobile	False	15494	50000	50000	33825	45.806356245380634
extra	2025-02-01	mobile	True	16313	50000	50000	39317	41.49095810972353
extra	2025-03-01	desktop	False	14162	50000	50000	29231	48.44856487975095
extra	2025-03-01	desktop	True	14560	50000	50000	33319	43.69879047990636
extra	2025-03-01	mobile	False	15315	50000	50000	33332	45.94683787351494
extra	2025-03-01	mobile	True	16059	50000	50000	38944	41.23613393590797
extra	2025-04-01	desktop	False	14061	50000	50000	28941	48.58505234788017
extra	2025-04-01	desktop	True	14483	50000	50000	33103	43.75132163248044
extra	2025-04-01	mobile	False	15390	50000	50000	33263	46.26762468809187
extra	2025-04-01	mobile	True	16187	50000	50000	39015	41.489170831731386
extra	2025-05-01	desktop	False	14004	50000	50000	28861	48.52222722705381
extra	2025-05-01	desktop	True	14435	50000	50000	32937	43.8260922366943
extra	2025-05-01	mobile	False	15318	50000	50000	33046	46.35356775403982
extra	2025-05-01	mobile	True	16001	50000	50000	38723	41.321695116597375
extra	2025-06-01	desktop	False	13699	50000	50000	28764	47.625504102350156
extra	2025-06-01	desktop	True	14159	50000	50000	32585	43.4525088230781
extra	2025-06-01	mobile	False	14944	50000	50000	32961	45.338430266072024
extra	2025-06-01	mobile	True	15772	50000	50000	38311	41.16833285479366
extra	2025-07-01	desktop	False	12663	50000	50000	28879	43.84847120745178
extra	2025-07-01	desktop	True	13158	50000	50000	32931	39.956272205520634
extra	2025-07-01	mobile	False	13867	50000	50000	33257	41.69648495053673
extra	2025-07-01	mobile	True	14652	50000	50000	38835	37.72885283893395
extra	2025-08-01	desktop	False	12450	50000	50000	28999	42.93251491430739
extra	2025-08-01	desktop	True	12901	50000	50000	32843	39.280820875072315
extra	2025-08-01	mobile	False	13590	50000	50000	33156	40.988056460369165
extra	2025-08-01	mobile	True	14353	50000	50000	38692	37.09552362245425
extra	2025-09-01	desktop	False	12318	50000	50000	28733	42.87056694393206
extra	2025-09-01	desktop	True	12828	50000	50000	32696	39.234157083435285
extra	2025-09-01	mobile	False	13556	50000	50000	33049	41.01788253804956
extra	2025-09-01	mobile	True	14291	50000	50000	38656	36.96968129139073
extra	2025-10-01	desktop	False	11882	50000	50000	28360	41.89703808180536
extra	2025-10-01	desktop	True	12238	50000	50000	32064	38.16741516966068
extra	2025-10-01	mobile	False	12976	50000	50000	32298	40.17586228249427
extra	2025-10-01	mobile	True	13549	50000	50000	37646	35.990543484035484
extra	2025-11-01	desktop	False	10751	50000	50000	28597	37.59485260691681
extra	2025-11-01	desktop	True	11886	50000	50000	32641	36.414325541496886
extra	2025-11-01	mobile	False	11869	50000	50000	32587	36.42249976984687
extra	2025-11-01	mobile	True	12997	50000	50000	38095	34.11733823336396
extra	2025-12-01	desktop	False	5438	50000	50000	29020	18.73880082701585
extra	2025-12-01	desktop	True	8857	50000	50000	33014	26.828012358393412
extra	2025-12-01	mobile	False	5822	50000	50000	32767	17.767876216925565
extra	2025-12-01	mobile	True	8945	50000	50000	38292	23.35997075107072
extra	2026-01-01	desktop	False	5408	50000	50000	28322	19.094696702210296
extra	2026-01-01	desktop	True	5347	50000	50000	32123	16.645394265790866
extra	2026-01-01	mobile	False	5842	50000	50000	32630	17.90376953723567
extra	2026-01-01	mobile	True	5727	50000	50000	38053	15.050061755971933
extra	2026-02-01	desktop	False	5380	50000	50000	28498	18.878517790722153
extra	2026-02-01	desktop	True	5256	50000	50000	32554	16.14548135405787
extra	2026-02-01	mobile	False	5806	50000	50000	32415	17.911460743482955
extra	2026-02-01	mobile	True	5642	50000	50000	38047	14.82902725576261
extra	2026-03-01	desktop	False	5059	50000	50000	28184	17.949900652852683
extra	2026-03-01	desktop	True	4962	50000	50000	32389	15.320016054833433
extra	2026-03-01	mobile	False	5331	50000	50000	32014	16.652089710751547
extra	2026-03-01	mobile	True	5239	50000	50000	37853	13.840382532428078
extra	2026-04-01	desktop	False	4564	50000	50000	27817	16.407232987022326
extra	2026-04-01	desktop	True	4580	50000	50000	32410	14.131440913298366
extra	2026-04-01	mobile	False	4795	50000	50000	31634	15.157741670354682
extra	2026-04-01	mobile	True	4819	50000	50000	37672	12.791994053939264
Attribution Reporting	2021-06-01	desktop	True	27	100000	100000	88617	0.030468194590202783
Attribution Reporting	2021-06-01	mobile	True	25	100000	100000	92663	0.026979484799758265
Attribution Reporting	2021-07-01	desktop	True	25	100000	100000	88316	0.02830744146021106
Attribution Reporting	2021-07-01	mobile	True	26	100000	100000	93235	0.027886523301335335
Attribution Reporting	2021-08-01	desktop	True	2	100000	100000	88072	0.002270869288763739
Attribution Reporting	2021-08-01	mobile	True	3	100000	100000	91403	0.0032821679813572857
Attribution Reporting	2021-09-01	desktop	True	24	100000	100000	85720	0.02799813345776948
Attribution Reporting	2021-09-01	mobile	True	20	100000	100000	91095	0.021955101816784676
Attribution Reporting	2021-10-01	desktop	True	14	100000	100000	86864	0.016117148646159516
Attribution Reporting	2021-10-01	mobile	True	11	100000	100000	91078	0.012077559893717473
Attribution Reporting	2021-11-01	desktop	True	2	100000	100000	86452	0.0023134224772127887
Attribution Reporting	2021-11-01	mobile	True	4	100000	100000	92073	0.004344378916729117
Attribution Reporting	2021-12-01	desktop	True	36	100000	100000	86153	0.04178612468515316
Attribution Reporting	2021-12-01	mobile	True	38	100000	100000	92846	0.04092798828167073
Attribution Reporting	2022-01-01	desktop	True	23	100000	100000	85381	0.026938077558238953
Attribution Reporting	2022-01-01	mobile	True	22	100000	100000	92719	0.023727607070826908
Attribution Reporting	2024-05-01	desktop	False	19767	100000	100000	59479	33.23357823769734
Attribution Reporting	2024-05-01	desktop	True	4033	100000	100000	67674	5.959452670153974
Attribution Reporting	2024-05-01	mobile	False	21395	100000	100000	67463	31.71368009130931
Attribution Reporting	2024-05-01	mobile	True	8257	100000	100000	78583	10.50736164310347
Attribution Reporting	2024-06-01	desktop	False	21565	100000	100000	59992	35.94645952793706
Attribution Reporting	2024-06-01	desktop	True	21134	100000	100000	68248	30.966475208064704
Attribution Reporting	2024-06-01	mobile	False	22970	100000	100000	68239	33.66110288837761
Attribution Reporting	2024-06-01	mobile	True	23896	100000	100000	79486	30.0631557758599
Attribution Reporting	2024-07-01	desktop	False	21462	100000	100000	60163	35.67308811063278
Attribution Reporting	2024-07-01	desktop	True	22245	100000	100000	68631	32.4124666695808
Attribution Reporting	2024-07-01	mobile	False	22822	100000	100000	68104	33.51051333255022
Attribution Reporting	2024-07-01	mobile	True	24094	100000	100000	79807	30.190334181212176
